"id","code","reconcile","type","user_type/id","name","sat_group_id/id","nature","parent_id/id"
"__export__.account_account_1632","2001003000","False","Regular","account.data_account_type_payable","Proveedores Partes relacionadas nacionales","","","__export__.account_account_611"
"__export__.account_account_614","202","False","View","l10n_mx.account_type_view","CUENTAS POR PAGAR A CORTO PLAZO","","","__export__.account_account_610"
"__export__.account_account_971","2020001000","False","View","account.data_account_type_payable","PRESTAMOS BANCARIOS NACIONALES","l10n_mx.g202_01","","__export__.account_account_614"
"__export__.account_account_1675","2020001001","False","Regular","account.data_account_type_payable","Prestamos Banamex","","","__export__.account_account_971"
"__export__.account_account_1676"," 2020001002","False","Regular","account.data_account_type_payable","Credito 34790147017","","","__export__.account_account_971"
"__export__.account_account_1677","2020001003","False","Regular","account.data_account_type_payable","Credito 05004652590","","","__export__.account_account_971"
"__export__.account_account_1678","2020001004","False","Regular","account.data_account_type_payable","Tarjeta de Credito Santander","","","__export__.account_account_971"
"__export__.account_account_972","2020002000","False","View","account.data_account_type_payable","PRESTAMOS BANCARIOS EXTRANJEROS A CORTO PLAZO","l10n_mx.g202_02","","__export__.account_account_614"
"__export__.account_account_1679","2020002001","False","Regular","account.data_account_type_payable","Prestamos Bancarios Extranjeros","","","__export__.account_account_972"
"__export__.account_account_1680","2020007000","False","View","account.data_account_type_payable","INTERESES POR PAGAR A CORTO PLAZO NACIONAL","l10n_mx.g202_07","","__export__.account_account_614"
"__export__.account_account_1681","2020007001","False","Regular","account.data_account_type_payable","Intereses por pagar Banamex","","","__export__.account_account_1680"
"__export__.account_account_1682","2020007002","False","Regular","account.data_account_type_payable","Intereses por pagar Santander","","","__export__.account_account_614"
"__export__.account_account_979","2020011000","False","Regular","account.data_account_type_payable","Dividendos por pagar nacionales","","","__export__.account_account_614"
"__export__.account_account_620","203","False","View","l10n_mx.account_type_view","COBROS ANTICIPADOS A CORTO PLAZO","l10n_mx.g203","","__export__.account_account_610"
"__export__.account_account_621","2030001000","False","Regular","l10n_mx.account_type_payable","Rentas cobradas por anticipado","","","__export__.account_account_620"
"__export__.account_account_982","2030005000","False","Regular","account.data_account_type_payable","Intereses cobrados por anticipado","","","__export__.account_account_620"
"__export__.account_account_984","2030018000","False","Regular","account.data_account_type_payable","Otros cobros anticipados","","","__export__.account_account_620"
"__export__.account_account_622","205","False","View","l10n_mx.account_type_payable","ACREEDORES DIVERSOS","","","__export__.account_account_610"
"__export__.account_account_624","2050001000","False","Payable","l10n_mx.account_type_payable","Acredores Diversos (Socios o Representante Legal)","","","__export__.account_account_622"
"__export__.account_account_985","2050002000","False","Regular","account.data_account_type_payable","Acreedores Diversos a corto plazo","","","__export__.account_account_622"
"__export__.account_account_987","2050004000","False","Regular","account.data_account_type_payable","Acreedores Diversos partes relacionadas","","","__export__.account_account_622"
"__export__.account_account_998","2050006000","False","Regular","account.data_account_type_payable","Otros Acreedores Diversos","","","__export__.account_account_622"
"__export__.account_account_1694","2050007000","False","Regular","account.data_account_type_payable","FID.Garantia No.FID20TPO111","","","__export__.account_account_622"
"__export__.account_account_625","206","False","View","l10n_mx.account_type_view","ANTICIPOS DE CLIENTES","","","__export__.account_account_610"
"__export__.account_account_627","2060001000","False","Regular","l10n_mx.account_type_view","Anticipos de Clientes","","","__export__.account_account_625"
"__export__.account_account_628","2060002000","False","Regular","l10n_mx.account_type_view","Anticipos de Clientes extranjeros","","","__export__.account_account_625"
"__export__.account_account_990","2060003000","False","Regular","account.account_type_asset_view1","Anticipos de clientes partes relacionadas","","","__export__.account_account_625"
"__export__.account_account_992","2060050000","False","Regular","l10n_mx.account_type_view","Otros Anticipos clientes","","","__export__.account_account_625"
"__export__.account_account_629","207","False","View","l10n_mx.account_type_view","IMPUESTOS TRASLADADOS","","","__export__.account_account_610"
"__export__.account_account_631","2070001000","False","Regular","l10n_mx.account_type_other","Iva Trasladado","","","__export__.account_account_629"
"__export__.account_account_993","208","False","View","account.data_account_type_payable","IMPUESTOS TRASLADADOS COBRADOS","","","__export__.account_account_610"
"__export__.account_account_995","2080001000","False","Regular","account.data_account_type_payable","Iva trasladado cobrado","","","__export__.account_account_993"
"__export__.account_account_644","209","False","View","l10n_mx.account_type_view","IMPUESTOS TRASLADADOS NO COBRADOS","","","__export__.account_account_610"
"__export__.account_account_646","2090001000","False","Regular","l10n_mx.account_type_other","Iva Trasladado no cobrado","","","__export__.account_account_644"
"__export__.account_account_649","210","False","View","l10n_mx.account_type_view","PROVISION DE SUELDOS Y SALARIOS POR PAGAR","","","__export__.account_account_610"
"__export__.account_account_651","2100001000","False","Regular","l10n_mx.account_type_other","Sueldos por pagar","","","__export__.account_account_649"
"__export__.account_account_996","2100003000","False","Regular","account.data_account_type_payable","Provision de Aguinaldos por pagar","","","__export__.account_account_649"
"__export__.account_account_655","211","False","View","l10n_mx.account_type_view","CONTRIBUCIONES DE SEGURIDAD SOCIAL","","","__export__.account_account_610"
"__export__.account_account_657","2110001000","False","Regular","l10n_mx.account_type_other","Provision de IMSS Patronal por pagar","","","__export__.account_account_655"
"__export__.account_account_999","2110002000","False","Regular","account.data_account_type_payable","Provision de SAR por pagar","","","__export__.account_account_655"
"__export__.account_account_1000","2110003000","False","Regular","account.data_account_type_payable","Provision de INFONAVIT por pagar","","","__export__.account_account_655"
"__export__.account_account_1001","212","False","View","account.data_account_type_payable","PROVISION DE IMPUESTO ESTATAL SOBRE NOMINA","","","__export__.account_account_610"
"__export__.account_account_1003","2120001000","False","Regular","account.data_account_type_payable","Provision 1.5% sobre Nomina","","","__export__.account_account_1001"
"__export__.account_account_1004","213","False","View","account.data_account_type_payable","IMPUESTOS Y DERECHOS POR PAGAR","","","__export__.account_account_610"
"__export__.account_account_1006","2130001000","False","Regular","account.data_account_type_payable","Iva por pagar","","","__export__.account_account_1004"
"__export__.account_account_1007","2130002000","False","Regular","account.data_account_type_payable","IEPS por pagar","","","__export__.account_account_1004"
"__export__.account_account_1008","2130003000","False","Regular","account.data_account_type_payable","ISR por pagar","","","__export__.account_account_1004"
"__export__.account_account_1009","2130004000","False","Regular","account.data_account_type_payable","ISN 1.5% por pagar","","","__export__.account_account_1004"
"__export__.account_account_1010","2130005000","False","Regular","l10n_mx.account_type_payable","Impuestos Estatales y Municipales por pagar","","","__export__.account_account_1004"
"__export__.account_account_1011","2130007000","False","Regular","account.data_account_type_payable","Otros Impuestos por pagar","","","__export__.account_account_1004"
"__export__.account_account_1012","214","False","View","account.data_account_type_payable","DIVIDENDOS POR PAGAR","","","__export__.account_account_610"
"__export__.account_account_1014","2140001000","False","Regular","account.data_account_type_payable","Divendos por Pagar","","","__export__.account_account_1012"
"__export__.account_account_1015","215","False","View","account.data_account_type_payable","PTU POR PAGAR","","","__export__.account_account_610"
"__export__.account_account_1017","2150001000","False","Regular","account.data_account_type_payable","PTU por pagar","","","__export__.account_account_1015"
"__export__.account_account_1018","216","False","View","account.data_account_type_payable","IMPUESTOS RETENIDOS","","","__export__.account_account_610"
"__export__.account_account_1020","2160001000","False","Regular","account.data_account_type_payable","Retenciones de ISR Sueldos y salarios","","","__export__.account_account_1018"
"__export__.account_account_1021","2160002000","False","Regular","account.data_account_type_payable","Retenciones ISR asimilados a salarios","","","__export__.account_account_1018"
