"id","code","reconcile","type","user_type/id","name","sat_group_id/id","nature","parent_id/id"
"__export__.account_account_542","1115001000","False","Regular","l10n_mx.account_type_other","PAPELES COMERCIALES","","","__export__.account_account_473"
"__export__.account_account_543","1115002000","False","Regular","l10n_mx.account_type_other","INVERSIONES TEMPORALES","","","__export__.account_account_473"
"__export__.account_account_474","1121","False","View","l10n_mx.account_type_view","CLIENTES","l10n_mx.g4","","__export__.account_account_415"
"__export__.account_account_547","1121001000","False","Receivable","l10n_mx.account_type_receivable","Clientes - nacionales","","","__export__.account_account_474"
"__export__.account_account_14479","1121002000","False","Receivable","account.data_account_type_receivable","Clientes - partes relacionadas","l10n_mx.g4_3","","__export__.account_account_474"
"__export__.account_account_475","1122","False","View","l10n_mx.account_type_view","CUENTAS Y DOCUMENTOS POR COBRAR","l10n_mx.g5","","__export__.account_account_415"
"__export__.account_account_14483","11221","False","View","account.account_type_asset_view1","Documentos por cobrar - nacionales","l10n_mx.g5_1","","__export__.account_account_475"
"__export__.account_account_14481","11222","False","View","account.account_type_asset_view1","Documentos por cobrar - partes relacionadas","l10n_mx.g5_1","","__export__.account_account_475"
"__export__.account_account_14484","11223","False","View","account.account_type_asset_view1","Intereses por cobrar - nacionales","l10n_mx.g5_1","","__export__.account_account_475"
"__export__.account_account_14485","11224","False","View","account.account_type_asset_view1","Intereses por cobrar - partes relacionadas","l10n_mx.g5_1","","__export__.account_account_475"
"__export__.account_account_482","1123","False","View","l10n_mx.account_type_view","DEUDORES DIVERSOS","l10n_mx.g8","","__export__.account_account_415"
"__export__.account_account_478","11231","False","View","l10n_mx.account_type_view","Funcionarios y Empleados","l10n_mx.g1","","__export__.account_account_482"
"__export__.account_account_553","1123101000","False","Receivable","l10n_mx.account_type_receivable","CUENTAS POR COBRAR EMPLEADOS","","","__export__.account_account_478"
"__export__.account_account_481","11232","False","View","l10n_mx.account_type_view","Cuentas por cobrar a Accionistas","l10n_mx.g1","","__export__.account_account_482"
"__export__.account_account_561","1123201000","False","Receivable","l10n_mx.account_type_receivable","CUENTAS POR COBRAR SOCIOS","","","__export__.account_account_481"
"__export__.account_account_14486","11233","False","View","account.account_type_asset_view1","Otras ctas por cobrar - partes relacionadas","l10n_mx.g8","","__export__.account_account_482"
"__export__.account_account_14529","1123301000","False","Regular","l10n_mx.account_type_income","Mayoreo Occidental Refaccionario, S.A. de C.V.","l10n_mx.g1","","__export__.account_account_14486"
"__export__.account_account_14530","1123302000","False","Regular","l10n_mx.account_type_income","Morsa Grupo Automotriz, S.A. de C.V.","l10n_mx.g1","","__export__.account_account_14486"
"__export__.account_account_14500","11235","False","View","account.data_account_type_asset","Otros deudores diversos","l10n_mx.g1","","__export__.account_account_482"
"__export__.account_account_563","1123502000","False","Regular","l10n_mx.account_type_other","ENTES GUBERNAMENTALES","","","__export__.account_account_14500"
"__export__.account_account_564","1123503000","False","Regular","l10n_mx.account_type_other","TRANSFERENCIAS BANCARIAS","","","__export__.account_account_14500"
"__export__.account_account_565","1123504000","False","Regular","l10n_mx.account_type_other","DEPOSITOS VARIOS","","","__export__.account_account_14500"
"__export__.account_account_566","1123505000","False","Regular","l10n_mx.account_type_other","RECLAMO AL SEGURO","","","__export__.account_account_14500"
"__export__.account_account_556","1123501000","False","Regular","l10n_mx.account_type_other","VIATICOS AGENTES DE VENTA","","","__export__.account_account_14500"
"__export__.account_account_567","1123506000","False","Regular","l10n_mx.account_type_other","CHEQUES DEVUELTOS","","","__export__.account_account_14500"
"__export__.account_account_568","1123509000","False","View","l10n_mx.account_type_receivable","Deudores diversos varios","l10n_mx.g101_01","","__export__.account_account_14500"
"__export__.account_account_569","1123510000","False","Liquidity","l10n_mx.account_type_cash","RECLAMO AL BANCO","","","__export__.account_account_14500"
"__export__.account_account_477","1129","False","View","l10n_mx.account_type_view","ESTIMACIÓN DE CUENTAS INCOBRABLES","l10n_mx.g5","","__export__.account_account_415"
"__export__.account_account_551","1129001000","False","Regular","l10n_mx.account_type_other","Estimación cuentas incobrables","","","__export__.account_account_477"
"__export__.account_account_433","113","False","View","l10n_mx.account_type_view","INVENTARIOS","","","__export__.account_account_415"
"__export__.account_account_483","1131","False","View","l10n_mx.account_type_view","ALMACEN DE MERCANCIAS","l10n_mx.g1","","__export__.account_account_433"
"__export__.account_account_570","1131001000","False","Regular","l10n_mx.account_type_other","INVENTARIO INICIAL","","","__export__.account_account_483"
"__export__.account_account_571","1131002000","False","Regular","l10n_mx.account_type_other","ENTRADAS INVENTARIOS -COMPRAS","","Deudora","__export__.account_account_483"
"__export__.account_account_14515","1131002001","False","Regular","l10n_mx.account_type_tax","Devoluciones sobre ventas","l10n_mx.g1","","__export__.account_account_483"
"__export__.account_account_14516","1131002002","False","Regular","l10n_mx.account_type_tax","Entrada por cambio de articulo o presentac A.I.","l10n_mx.g1","","__export__.account_account_483"
"__export__.account_account_14517","1131002003","False","Regular","l10n_mx.account_type_tax","Devoluciones sobre compras","l10n_mx.g1","","__export__.account_account_483"
"__export__.account_account_14518","1131002011","False","Regular","l10n_mx.account_type_tax","Consumo interno, mermas y lento movimiento","l10n_mx.g1","","__export__.account_account_483"
"__export__.account_account_14519","1131002012","False","Regular","l10n_mx.account_type_income","Salida por cambio de articulo o presentac A.I.","l10n_mx.g1","","__export__.account_account_483"
"__export__.account_account_14520","1131002013","False","Regular","l10n_mx.account_type_income","Traspasos","l10n_mx.g1","","__export__.account_account_483"
"__export__.account_account_14521","1131002014","False","Regular","l10n_mx.account_type_income","Fletes pagados","l10n_mx.g1","","__export__.account_account_483"
"__export__.account_account_808","1131002010","False","Regular","l10n_mx.account_type_other","SALIDAS INVENTARIOS - COSTO DE VENTAS","","","__export__.account_account_483"
"__export__.account_account_572","1131003000","False","Regular","l10n_mx.account_type_other","INVENTARIOS DE MERCANCIA EXTERIOR","","","__export__.account_account_483"
"__export__.account_account_573","1131009000","False","Regular","l10n_mx.account_type_other","INVENTARIO MERCANCIA ACTUALIZACION DEL VALOR","","","__export__.account_account_483"
"__export__.account_account_484","1134","False","View","l10n_mx.account_type_view","MERCANCIAS EN TRANSITO","l10n_mx.g1","","__export__.account_account_433"
"__export__.account_account_574","1134001000","False","Regular","l10n_mx.account_type_other","MERCANCIA EN TRANSITO","","","__export__.account_account_484"
"__export__.account_account_14504","1139","False","View","l10n_mx.account_type_view","ESTIMACION DE INVENTARIOS OBSOLETO Y DE LENTO MOVIMIENTO","l10n_mx.g1","","__export__.account_account_415"
"__export__.account_account_14505","1139001000","False","Regular","l10n_mx.account_type_view","Estimación de inventarios obsoletos y de lento movimiento","l10n_mx.g1","","__export__.account_account_14504"
"__export__.account_account_485","1141","False","View","l10n_mx.account_type_view","PAGOS ANTICIPADOS","l10n_mx.g10","","__export__.account_account_415"
"__export__.account_account_576","1141001000","False","Regular","l10n_mx.account_type_other","Seguros y fianzas nacionales","","","__export__.account_account_485"
"__export__.account_account_577","1141002000","False","Regular","l10n_mx.account_type_other","Rentas pagadas por anticipado","","","__export__.account_account_485"
"__export__.account_account_578","1141004000","False","Regular","l10n_mx.account_type_other","Intereses pagados por anticipado","","","__export__.account_account_485"
"__export__.account_account_14506","1142","False","View","l10n_mx.account_type_view","ANTICIPO A PROVEEDORES","l10n_mx.g1","","__export__.account_account_415"
"__export__.account_account_14507","1142001000","False","Regular","account.account_type_asset_view1","Anticipo a proveedores nacionales","l10n_mx.g1","","__export__.account_account_14506"
"__export__.account_account_14553","1142002000","False","Regular","l10n_mx.account_type_income","Anticipo a proveedores extranjeros","l10n_mx.g17_1","","__export__.account_account_14506"
"__export__.account_account_486","1151","False","View","l10n_mx.account_type_view","IMPUESTOS A FAVOR","l10n_mx.g11","","__export__.account_account_415"
"__export__.account_account_579","1151001000","False","Regular","l10n_mx.account_type_other","ISR  DECLARACION ESTIMADAS","","","__export__.account_account_486"
"__export__.account_account_580","1151002000","False","Regular","l10n_mx.account_type_other","ISR  RETENIDO","","","__export__.account_account_486"
"__export__.account_account_582","1151005000","False","Regular","l10n_mx.account_type_other","PATENTE  MUNICIPAL ESTIMADA","","","__export__.account_account_486"
"__export__.account_account_584","1151007000","False","Regular","l10n_mx.account_type_other","IMPUESTO MUNICIPAL PAGADO EN EXCESO","","","__export__.account_account_486"
"__export__.account_account_585","1151008000","False","Regular","l10n_mx.account_type_tax","IETU PAGADO","","","__export__.account_account_486"
"__export__.account_account_586","1151009000","False","Regular","l10n_mx.account_type_tax","ISR PAGADO","","","__export__.account_account_486"
"__export__.account_account_14502","1152","False","View","l10n_mx.account_type_view","PAGOS PROVISIONALES","l10n_mx.g1","","__export__.account_account_415"
"__export__.account_account_14503","1152001000","False","Regular","account.account_type_asset_view1","Pagos provisionales de ISR","l10n_mx.g1","","__export__.account_account_14502"
"__export__.account_account_14508","1153","False","View","l10n_mx.account_type_view","IMPUESTOS ACREDITABLES PAGADOS","l10n_mx.g1","","__export__.account_account_415"
"__export__.account_account_581","1153001000","False","Regular","l10n_mx.account_type_tax","IVA acreditable pagado","","","__export__.account_account_14508"
"__export__.account_account_583","1153002000","False","Regular","l10n_mx.account_type_other","IVA acreditable de importación pagado","","","__export__.account_account_14508"
"__export__.account_account_14511","1154","False","View","l10n_mx.account_type_view","IMPUESTOS ACREDITABLES POR PAGAR","l10n_mx.g1","","__export__.account_account_415"
"__export__.account_account_587","1154001000","False","Regular","l10n_mx.account_type_tax","IVA acreditable pendiente de pago","","","__export__.account_account_14511"
"__export__.account_account_14513","1154002000","False","Regular","l10n_mx.account_type_view","IVA de importación pendiente de pago","l10n_mx.g1","","__export__.account_account_14511"
"__export__.account_account_416","12","False","View","l10n_mx.account_type_view","ACTIVO LARGO PLAZO","","","__export__.account_account_407"
"__export__.account_account_487","1211","False","View","l10n_mx.account_type_view","ACTIVO FIJO","l10n_mx.g1","","__export__.account_account_416"
"__export__.account_account_588","1211001000","False","Regular","l10n_mx.account_type_other","TERRENOS","","","__export__.account_account_487"
"__export__.account_account_589","1211005000","False","Regular","l10n_mx.account_type_other","EDIFICIOS","","","__export__.account_account_487"
"__export__.account_account_590","1211007000","False","Regular","l10n_mx.account_type_other","MAQUINARIA Y EQUIPO","","","__export__.account_account_487"
"__export__.account_account_591","1211009000","False","Regular","l10n_mx.account_type_other","EQUIPO DE TRANSPORTE","","","__export__.account_account_487"
"__export__.account_account_592","1211011000","False","Regular","l10n_mx.account_type_other","MOBILIARIO Y EQUIPO DE OFICINA","","","__export__.account_account_487"
"__export__.account_account_593","1211013000","False","Regular","l10n_mx.account_type_other","EQUIPO DE COMPUTO","","","__export__.account_account_487"
"__export__.account_account_14522","1211014000","False","Regular","l10n_mx.account_type_tax","ESTANTERIA","l10n_mx.g1","","__export__.account_account_487"
"__export__.account_account_14523","1211015000","False","Regular","l10n_mx.account_type_income","MEJORAS A LOCALES ARRENDADOS","l10n_mx.g1","","__export__.account_account_487"
"__export__.account_account_14531","1211016000","False","View","l10n_mx.account_type_view","OTROS ACTIVOS FIJOS","l10n_mx.g1","","__export__.account_account_487"
"__export__.account_account_14532","1211016001","False","Regular","l10n_mx.account_type_income","Actualización de Edificio","l10n_mx.g1","","__export__.account_account_14531"
"__export__.account_account_14533","1211016002","False","Regular","l10n_mx.account_type_income","Actualización de Maquinaria y equipo","l10n_mx.g1","","__export__.account_account_14531"
"__export__.account_account_14534","1211016003","False","Regular","l10n_mx.account_type_income","Actualización de Equipo de Transporte","l10n_mx.g1","","__export__.account_account_14531"
"__export__.account_account_14535","1211016004","False","Regular","l10n_mx.account_type_income","Actualización de Mobiliario y equipo de oficina","l10n_mx.g1","","__export__.account_account_14531"
"__export__.account_account_14537","1211016006","False","Regular","l10n_mx.account_type_income","Actualización de Estantería","l10n_mx.g1","","__export__.account_account_14531"
"__export__.account_account_14538","1211016007","False","Regular","l10n_mx.account_type_income","Actualización de Mejoras a locales arrendandos","l10n_mx.g1","","__export__.account_account_14531"
"__export__.account_account_14536","1211016005","False","Regular","l10n_mx.account_type_income","Actualización de Equipo de cómputo","l10n_mx.g1","","__export__.account_account_14531"
"__export__.account_account_488","1212","False","View","l10n_mx.account_type_view","DEPRECIACION ACUMULADA DE ACTIVOS FIJOS","l10n_mx.g25","","__export__.account_account_416"
"__export__.account_account_595","1212006000","False","Regular","l10n_mx.account_type_other","DEPRECIACION ACUMULADA DE EDIFICIOS","","","__export__.account_account_488"
"__export__.account_account_596","1212007000","False","Regular","l10n_mx.account_type_other","DEPRECIACION ACUMULADA DE MAQUINARIA Y EQUIPO","","","__export__.account_account_488"
"__export__.account_account_597","1212009000","False","Regular","l10n_mx.account_type_other","DEPRECIACION ACUMULADA DE EQUIPO DE TRANSPORTE","","","__export__.account_account_488"
"__export__.account_account_598","1212011000","False","Regular","l10n_mx.account_type_other","DEPRECIACION ACUMULADA DE MOBILIARIO Y EQUIPO DE OFICINA","","","__export__.account_account_488"
"__export__.account_account_599","1212013000","False","Regular","l10n_mx.account_type_other","DEPRECIACION ACUMULADA DE EQUIPO DE COMPUTO","","","__export__.account_account_488"
"__export__.account_account_14524","1212014000","False","Regular","l10n_mx.account_type_income","DEPRECIACION ACUMULADA DE ESTANTERIA","l10n_mx.g1","","__export__.account_account_488"
"__export__.account_account_14525","1212015000","False","Regular","l10n_mx.account_type_income","DEPRECIACION ACUMULADA DE MEJORAS A LOCALES ARRENDADOS","l10n_mx.g1","","__export__.account_account_488"
"__export__.account_account_14539","1212016000","False","View","l10n_mx.account_type_view","DEPRECIACION ACUMULADA DE OTROS ACTIVOS FIJOS","l10n_mx.g1","","__export__.account_account_488"
"__export__.account_account_14546","1212016001","False","Regular","l10n_mx.account_type_income","Actualización de la dep acum de Edificio","l10n_mx.g1","","__export__.account_account_14539"
